i1,out_cohortOrdinal,out_pointOrdinal,out_ageSlot,out_ppOrdinal,out_SCC,out_modelYearID,out_polProcessID,out_pollutantID,out_processID,out_yearID,out_monthID,out_dayID,out_countyID,out_hourID,out_stateID,out_fuelTypeID,out_zoneID,out_linkID,out_sourceTypeID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_emissionQuant
8080,279,62,4,18,2265004041,2017,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,392.0953369140625
8081,279,62,4,19,2265004041,2017,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,412.09222412109375
8082,279,62,4,20,2265004041,2017,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,480.74346923828125
8083,279,62,4,21,2265004041,2017,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,405.81866455078125
8084,279,62,4,22,2265004041,2017,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304.4330139160156
8085,279,62,4,23,2265004041,2017,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29858.298828125
8086,279,62,4,24,2265004041,2017,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.28041934967041
8087,279,62,4,25,2265004041,2017,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.297986030578613
8088,279,62,4,26,2265004041,2017,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000011783660269770735
8089,279,62,4,27,2265004041,2017,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000020734228223240336
8090,279,62,4,28,2265004041,2017,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022725846618413925
8091,279,62,4,29,2265004041,2017,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8400446176528931
8092,280,62,5,1,2265004041,2016,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,195.51882934570313
8093,280,62,5,2,2265004041,2016,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.132307052612305
8094,280,62,5,3,2265004041,2016,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.904440879821777
8095,280,62,5,4,2265004041,2016,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2179646492004395
8096,280,62,5,5,2265004041,2016,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00030858212267048657
8097,280,62,5,6,2265004041,2016,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.135404586791992
8098,280,62,5,7,2265004041,2016,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0308969020843506
8099,280,62,5,8,2265004041,2016,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5447241067886353
8100,280,62,5,9,2265004041,2016,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07732231914997101
8101,280,62,5,10,2265004041,2016,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.380719184875488
8102,280,62,5,11,2265004041,2016,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.037482261657715
8103,280,62,5,12,2265004041,2016,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000007708824341534637
8104,280,62,5,13,2265004041,2016,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0002710936823859811
8105,280,62,5,14,2265004041,2016,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000009421897289030312
8106,280,62,5,15,2265004041,2016,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00011648891813820228
8107,280,62,5,16,2265004041,2016,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00013105002290103585
8108,280,62,5,17,2265004041,2016,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00037774708471260965
8109,280,62,5,18,2265004041,2016,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,166.38653564453125
8110,280,62,5,19,2265004041,2016,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.87222290039063
8111,280,62,5,20,2265004041,2016,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,204.00454711914063
8112,280,62,5,21,2265004041,2016,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.2100372314453
8113,280,62,5,22,2265004041,2016,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.1868133544922
8114,280,62,5,23,2265004041,2016,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11985.7783203125
8115,280,62,5,24,2265004041,2016,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.257293701171875
8116,280,62,5,25,2265004041,2016,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.836709976196289
8117,280,62,5,26,2265004041,2016,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000473022110369925
8118,280,62,5,27,2265004041,2016,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000008323175482161105
8119,280,62,5,28,2265004041,2016,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009643763303756714
8120,280,62,5,29,2265004041,2016,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35647475719451904
8121,281,62,6,1,2265004041,2015,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.46389770507813
8122,281,62,6,2,2265004041,2015,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.840121269226074
8123,281,62,6,3,2265004041,2015,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.212568759918213
8124,281,62,6,4,2265004041,2015,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.120715379714966
8125,281,62,6,5,2265004041,2015,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00012614400475285947
8126,281,62,6,6,2265004041,2015,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.867883563041687
8127,281,62,6,7,2265004041,2015,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2318347692489624
8128,281,62,6,8,2265004041,2015,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6278157830238342
8129,281,62,6,9,2265004041,2015,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03142578527331352
8130,281,62,6,10,2265004041,2015,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.43826961517334
8131,281,62,6,11,2265004041,2015,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.892343044281006
8132,281,62,6,12,2265004041,2015,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000003014476760654361
8133,281,62,6,13,2265004041,2015,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010600910900393501
8134,281,62,6,14,2265004041,2015,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000003684360763145378
8135,281,62,6,15,2265004041,2015,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00004555209670797922
8136,281,62,6,16,2265004041,2015,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00005124610834172927
8137,281,62,6,17,2265004041,2015,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001544176775496453
8138,281,62,6,18,2265004041,2015,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.623779296875
8139,281,62,6,19,2265004041,2015,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07258605957031
8140,281,62,6,20,2265004041,2015,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.91270446777344
8141,281,62,6,21,2265004041,2015,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.99060821533203
8142,281,62,6,22,2265004041,2015,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.50485610961914
8143,281,62,6,23,2265004041,2015,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4686.94677734375
8144,281,62,6,24,2265004041,2015,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1491076946258545
8145,281,62,6,25,2265004041,2015,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9771790504455566
8146,281,62,6,26,2265004041,2015,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000018497164910868946
8147,281,62,6,27,2265004041,2015,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000003254713512590435
8148,281,62,6,28,2265004041,2015,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039194743148982525
8149,281,62,6,29,2265004041,2015,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14488054811954498
8150,282,64,7,1,2265004041,2014,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22563417255878448
8151,282,64,7,2,2265004041,2014,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03361949324607849
8152,282,64,7,3,2265004041,2014,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009121946059167385
8153,282,64,7,4,2265004041,2014,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060216765850782394
8154,282,64,7,5,2265004041,2014,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000034439659657437005
8155,282,64,7,6,2265004041,2014,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002464316552504897
8156,282,64,7,7,2265004041,2014,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0034977393224835396
8157,282,64,7,8,2265004041,2014,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017826546682044864
8158,282,64,7,9,2265004041,2014,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00008923210407374427
8159,282,64,7,10,2265004041,2014,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01544172316789627
8160,282,64,7,11,2265004041,2014,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01389158982783556
8161,282,64,7,12,2265004041,2014,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000008231615389320268
8162,282,64,7,13,2265004041,2014,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000028947849273208703
8163,282,64,7,14,2265004041,2014,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000010060863253613661
8164,282,64,7,15,2265004041,2014,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000012438886187737808
8165,282,64,7,16,2265004041,2014,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000013993746961205034
8166,282,64,7,17,2265004041,2014,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000042158896462751727
8167,282,64,7,18,2265004041,2014,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1920146942138672
8168,282,64,7,19,2265004041,2014,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20180743932724
8169,282,64,7,20,2265004041,2014,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2354269176721573
8170,282,64,7,21,2265004041,2014,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19873519241809845
8171,282,64,7,22,2265004041,2014,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1490851789712906
8172,282,64,7,23,2265004041,2014,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.798619270324707
8173,282,64,7,24,2265004041,2014,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005867463070899248
8174,282,64,7,25,2265004041,2014,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005398065783083439
8175,282,64,7,26,2265004041,2014,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000005051010824874691
8176,282,64,7,27,2265004041,2014,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000000008887629401963665
8177,282,64,7,28,2265004041,2014,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00001112917198042851
8178,282,64,7,29,2265004041,2014,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0004113818285986781
8179,283,65,1,1,2265004046,2020,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.021484375
8180,283,65,1,2,2265004046,2020,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.451202392578125
8181,283,65,1,3,2265004046,2020,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.231535911560059
8182,283,65,1,4,2265004046,2020,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.394674301147461
8183,283,65,1,5,2265004046,2020,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0005057759117335081
8184,283,65,1,6,2265004046,2020,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8446853160858154
8185,283,65,1,7,2265004046,2020,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.456972599029541
8186,283,65,1,8,2265004046,2020,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.781195640563965
8187,283,65,1,9,2265004046,2020,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13921482861042023
8188,283,65,1,10,2265004046,2020,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.091291427612305
8189,283,65,1,11,2265004046,2020,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.672861099243164
8190,283,65,1,12,2265004046,2020,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000022202806576387957
8191,283,65,1,13,2265004046,2020,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007807988440617919
8192,283,65,1,14,2265004046,2020,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000027136766220792197
8193,283,65,1,15,2265004046,2020,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003355091030243784
8194,283,65,1,16,2265004046,2020,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00037744775181636214
8195,283,65,1,17,2265004046,2020,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006191395805217326
8196,283,65,1,18,2265004046,2020,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,299.5703125
8197,283,65,1,19,2265004046,2020,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.848388671875
8198,283,65,1,20,2265004046,2020,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,367.2995910644531
8199,283,65,1,21,2265004046,2020,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310.05523681640625
8200,283,65,1,22,2265004046,2020,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,232.59414672851563
8201,283,65,1,23,2265004046,2020,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34521.20703125
8202,283,65,1,24,2265004046,2020,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.61687183380127
8203,283,65,1,25,2265004046,2020,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.927523136138916
8204,283,65,1,26,2265004046,2020,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000001362389046022372
8205,283,65,1,27,2265004046,2020,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000023972249185710837
8206,283,65,1,28,2265004046,2020,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01736309565603733
8207,283,65,1,29,2265004046,2020,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6418143510818481
8208,284,65,2,1,2265004046,2019,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,413.04339599609375
8209,284,65,2,2,2265004046,2019,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.5434684753418
8210,284,65,2,3,2265004046,2019,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.698530197143555
8211,284,65,2,4,2265004046,2019,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.023213386535645
8212,284,65,2,5,2265004046,2019,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006063822074793279
8213,284,65,2,6,2265004046,2019,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.511150360107422
8214,284,65,2,7,2265004046,2019,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.402922630310059
8215,284,65,2,8,2265004046,2019,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.263307571411133
8216,284,65,2,9,2265004046,2019,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1633472889661789
8217,284,65,2,10,2265004046,2019,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.267446517944336
8218,284,65,2,11,2265004046,2019,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.429790496826172
8219,284,65,2,12,2265004046,2019,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000023906517526484095
8220,284,65,2,13,2265004046,2019,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000840712629724294
8221,284,65,2,14,2265004046,2019,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002921907707786886
8222,284,65,2,15,2265004046,2019,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003612540604081005
8223,284,65,2,16,2265004046,2019,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00040641077794134617
8224,284,65,2,17,2265004046,2019,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007422954658977687
8225,284,65,2,18,2265004046,2019,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,351.4999694824219
8226,284,65,2,19,2265004046,2019,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,369.4264221191406
8227,284,65,2,20,2265004046,2019,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,430.96990966796875
8228,284,65,2,21,2265004046,2019,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,363.80242919921875
8229,284,65,2,22,2265004046,2019,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272.9136657714844
8230,284,65,2,23,2265004046,2019,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37170.15625
8231,284,65,2,24,2265004046,2019,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.330894470214844
8232,284,65,2,25,2265004046,2019,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.504424095153809
8233,284,65,2,26,2265004046,2019,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000014669305770098617
8234,284,65,2,27,2265004046,2019,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000025811736081848835
8235,284,65,2,28,2265004046,2019,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020372936502099037
8236,284,65,2,29,2265004046,2019,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7530710101127625
8237,285,65,3,1,2265004046,2018,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,410.0030517578125
8238,285,65,3,2,2265004046,2018,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.0904541015625
8239,285,65,3,3,2265004046,2018,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.57561492919922
8240,285,65,3,4,2265004046,2018,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.942073822021484
8241,285,65,3,5,2265004046,2018,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006105463253334165
8242,285,65,3,6,2265004046,2018,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.477944374084473
8243,285,65,3,7,2265004046,2018,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3557915687561035
8244,285,65,3,8,2265004046,2018,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2392866611480713
8245,285,65,3,9,2265004046,2018,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16214492917060852
